account length,location code,user id,credit card info save,push status,add to wishlist,desktop sessions,app sessions,desktop transactions,total product detail views,session duration,promotion clicks,avg order value,sale product views,discount rate per visited products,product detail view per app session,app transactions,add to cart per session,customer service calls,churn
49,415,3404972,yes,no,0,238,40,18,92,209,119,1678,86,755,156,6,421,2,1
106,510,4174826,yes,no,0,204,35,14,84,169,61,164,102,738,133,3,359,3,1
60,510,4086676,no,no,0,221,38,15,106,179,48,2027,90,912,74,3,2,1,0
43,408,4176683,no,no,0,177,30,12,93,143,60,3141,144,1413,127,2,343,4,0
66,510,3316270,no,no,0,118,20,21,133,248,99,2144,122,965,53,5,143,1,0
125,415,4049754,no,no,0,164,28,22,73,256,85,1929,95,868,157,4,424,0,0
114,510,3649425,no,yes,4,141,24,20,96,230,88,2237,85,1007,94,3,254,3,0
112,415,3396477,no,no,0,273,46,19,119,226,94,1591,94,716,164,5,443,3,1
101,408,3622787,no,yes,16,119,20,19,112,228,97,1801,111,81,82,5,221,2,0
70,415,4059233,no,no,0,8,1,12,100,136,83,1566,89,705,121,1,327,0,0
59,408,4161845,no,no,0,160,27,14,96,167,123,1386,106,624,102,4,275,0,0
59,408,3859657,no,no,0,150,26,16,70,186,98,2125,128,956,121,2,327,1,0
124,415,4205652,no,yes,30,145,25,22,35,262,101,2265,82,1019,12,7,324,2,0
99,415,4151141,no,no,0,141,24,18,88,211,98,2299,125,1035,124,4,335,2,0
150,510,3345634,no,no,0,169,29,18,123,217,83,1794,107,807,126,3,34,1,0
81,510,4034200,no,no,0,221,38,13,77,149,87,1839,100,828,76,3,205,2,0
86,510,3577893,no,no,0,216,37,23,96,266,77,214,110,963,45,3,122,0,0
84,510,3692899,no,no,0,170,29,13,96,158,94,982,70,442,106,7,286,0,0
118,510,3811026,no,yes,35,256,44,22,119,258,91,2155,130,97,117,1,316,1,0
89,415,3888722,no,no,0,180,31,25,128,300,92,1853,120,834,76,3,205,1,0
93,415,4183135,no,no,0,266,45,11,120,130,84,1658,63,746,131,6,354,3,0
85,415,3803974,no,no,0,97,16,16,97,194,95,1717,88,773,97,3,262,2,0
160,408,3387232,no,no,0,83,14,17,116,195,95,159,54,715,109,9,294,0,0
28,415,3345223,no,no,0,168,29,14,87,162,92,1924,112,866,101,3,273,3,0
73,408,3408323,no,no,0,286,49,15,109,178,67,2142,152,964,107,14,289,1,1
156,408,3376851,no,no,0,174,30,16,95,187,128,2582,105,1162,129,5,348,3,0
33,415,3445973,yes,no,0,191,32,14,100,162,104,1899,136,855,13,6,351,1,0
77,510,3352261,no,no,0,176,30,17,86,205,78,2452,100,1103,178,3,481,4,0
119,415,3431458,no,no,0,133,23,17,102,205,71,1969,103,886,111,7,3,1,0
91,510,4154875,no,yes,27,205,35,12,96,136,93,2105,82,947,66,2,178,3,0
102,510,3812726,no,no,0,242,41,20,88,233,89,1885,121,848,62,6,167,3,0
86,415,3953852,no,yes,33,253,43,18,112,210,94,95,98,427,119,4,321,3,0
82,415,3587914,no,no,0,130,22,16,110,185,88,1787,105,804,83,4,224,0,0
89,408,3326958,no,no,0,106,18,16,151,190,142,1709,67,769,127,7,343,0,0
86,415,3551019,no,no,0,194,33,16,98,194,95,192,123,864,93,7,251,3,0
134,408,3829447,no,no,0,184,31,11,111,124,92,1607,105,723,61,2,165,1,0
92,415,3868536,no,no,0,197,33,16,82,190,89,1632,99,734,108,2,292,2,0
87,510,3633818,no,no,0,185,31,15,81,172,103,1834,96,825,137,3,37,3,0
64,408,3606416,no,no,0,262,45,13,113,148,99,1452,74,653,138,4,373,0,0
80,510,3328764,no,no,0,202,34,22,118,260,67,1774,112,798,92,5,248,3,0
165,415,3984814,no,yes,39,167,28,15,113,173,94,1926,113,867,95,4,257,3,0
153,415,4105963,no,yes,22,168,29,21,104,247,91,2039,117,918,75,11,203,1,0
41,415,3996642,no,yes,30,192,33,16,109,193,86,1494,93,672,111,4,3,1,0
108,415,3909986,no,no,0,240,41,20,78,230,109,217,83,976,52,1,14,2,0
104,415,3911793,no,yes,26,189,32,15,112,178,97,1993,104,897,111,4,3,1,0
115,408,3525542,no,no,0,128,22,16,67,183,90,1729,92,778,106,7,286,1,0
87,415,3868118,no,no,0,205,35,8,106,100,122,1895,75,853,134,3,362,1,0
159,415,3949825,no,yes,23,154,26,18,93,217,88,1613,91,726,126,3,34,2,0
119,510,3824952,no,no,0,155,26,16,129,194,87,1809,145,814,134,3,362,2,0
69,415,3872698,no,no,0,154,26,16,109,194,105,2561,114,1152,141,6,381,1,0
87,408,4171360,yes,yes,36,171,29,16,138,186,102,2276,97,1024,108,3,292,1,0
93,510,4084836,no,no,0,328,56,13,106,152,89,3035,114,1366,87,3,235,1,1
154,415,3748329,yes,no,0,146,25,18,69,208,141,1809,106,814,144,10,389,0,1
57,415,3638424,no,yes,37,201,34,24,76,280,122,1542,110,694,118,1,319,1,0
130,510,4088910,no,no,0,139,24,21,72,246,112,2072,121,932,114,9,308,5,0
151,415,3993840,no,no,0,119,20,24,128,278,65,1948,61,877,132,10,356,2,0
162,408,3678692,no,no,0,218,37,24,87,279,71,2507,65,1128,104,4,281,2,1
60,415,3874504,no,no,0,145,25,18,133,209,92,3285,112,1478,146,2,394,1,0
81,510,3282647,no,no,0,204,35,25,89,290,69,2129,71,958,87,3,235,3,0
132,415,3697903,no,no,0,240,41,15,115,180,91,1334,122,6,8,6,216,3,0
86,408,3996852,no,no,0,84,14,20,121,240,96,1586,108,714,67,8,181,1,0
136,408,3354888,no,no,0,270,46,19,106,229,101,2575,106,1159,101,8,273,1,1
121,415,3442260,no,yes,21,126,21,18,84,210,102,1925,129,866,106,2,286,1,0
105,510,3494070,no,yes,15,88,15,15,125,176,142,2699,85,1215,97,1,262,2,0
105,415,3946505,no,yes,34,219,37,17,61,197,74,1511,103,68,99,4,267,2,0
51,415,4193612,no,yes,26,237,40,22,61,263,97,1811,91,815,112,8,302,1,0
64,408,3561952,no,no,0,124,21,16,117,193,108,1629,84,733,64,5,173,3,0
80,510,4167866,yes,yes,30,184,31,14,132,168,109,2128,114,958,10,10,27,0,0
56,415,3981759,no,no,0,223,38,24,133,277,89,1018,94,458,136,4,367,4,0
120,415,3389950,no,no,0,149,25,16,98,194,88,2489,119,112,111,5,3,1,0
103,510,4127278,no,no,0,207,35,15,125,180,113,2206,95,993,122,4,329,3,0
164,510,3471263,no,yes,27,160,27,14,102,169,113,2441,127,1098,96,9,259,3,0
116,415,3865684,no,yes,27,205,35,18,118,209,91,2129,67,958,7,2,189,2,0
121,408,3344354,no,no,0,213,36,10,79,121,116,2444,102,11,75,4,203,1,0
55,415,3985970,yes,no,0,270,46,15,121,172,91,219,98,986,82,6,221,1,0
183,415,3303429,no,no,0,117,20,18,92,214,112,2143,112,964,97,6,262,2,0
104,408,4184637,no,no,0,263,45,20,101,236,117,102,146,459,13,4,351,0,0
90,408,3937322,no,no,0,140,24,18,97,214,102,120,126,54,71,2,192,1,0
82,415,3535557,no,no,0,198,34,11,101,128,83,1421,103,639,135,3,365,1,0
101,415,4115334,no,no,0,136,23,19,92,221,110,1969,116,886,133,7,359,3,0
9,415,3988588,no,yes,16,89,15,15,87,179,108,2287,96,1029,115,3,311,2,0
97,415,3747285,no,no,0,215,37,21,58,242,91,2798,105,1259,121,9,327,0,0
94,408,3797215,no,no,0,269,46,16,104,194,144,2576,61,1159,89,2,24,3,1
127,510,3577875,no,yes,25,204,35,23,118,267,48,2251,105,1013,73,5,197,0,0
125,510,3939677,no,yes,34,268,46,19,112,222,108,1176,102,529,103,3,278,0,0
140,415,3459598,no,no,0,159,27,23,104,270,106,2204,116,992,103,4,278,1,0
90,415,3533203,no,no,0,114,19,11,122,128,154,2531,109,1139,101,5,273,2,0
67,415,3307486,no,no,0,139,24,18,65,209,109,2324,82,1046,92,3,248,2,0
113,415,3976425,no,no,0,186,32,20,55,237,105,1481,83,666,122,6,329,1,0
121,510,3381815,no,yes,26,170,29,22,91,255,90,2196,122,988,151,5,408,0,0
93,408,4065023,no,no,0,165,28,20,95,231,87,1499,91,675,99,3,267,4,0
121,408,3682458,no,no,0,169,29,14,121,169,94,953,59,429,123,4,332,1,0
53,408,4008375,no,no,0,261,44,21,119,251,105,176,112,792,98,2,265,0,1
75,415,3878201,no,no,0,191,32,15,91,178,75,1624,113,731,131,5,354,1,0
132,510,3464360,no,no,0,181,31,27,121,314,109,2467,81,111,42,9,113,2,0
162,408,4128811,no,no,0,177,30,10,131,115,122,1536,88,691,65,6,176,3,0
140,415,4133990,no,no,0,161,27,20,114,241,103,2335,121,1051,113,4,305,1,0
91,408,3452448,no,no,0,135,23,25,116,295,98,1955,121,88,66,5,178,2,0
73,510,3944512,no,yes,28,198,34,12,107,139,123,1991,139,896,88,1,238,2,0
95,408,4008538,yes,no,0,229,39,22,134,256,71,208,120,936,101,2,273,4,1
145,408,4128769,no,no,0,242,41,12,137,136,100,2776,123,1249,131,3,354,0,0
100,415,3901552,no,no,0,131,22,15,108,176,81,897,81,404,43,4,116,1,0
122,415,3892477,no,no,0,234,40,17,101,200,121,2374,89,1068,131,9,354,2,0
109,415,3894695,no,no,0,200,34,26,72,301,120,236,68,1062,119,5,321,0,0
82,408,4068037,no,no,0,154,26,8,107,94,114,2876,95,1294,101,7,273,1,0
65,415,3829138,no,yes,23,224,38,16,106,190,100,2228,75,1003,98,4,265,0,0
52,510,4147942,no,no,0,148,25,15,83,182,79,1556,104,7,83,6,224,3,0
136,415,3487071,no,yes,24,175,30,15,76,177,114,2144,91,965,88,5,238,2,0
75,415,4042942,no,no,0,139,24,13,110,153,86,2156,103,97,111,7,3,1,0
146,408,3483581,no,no,0,109,19,23,69,266,98,2283,80,1027,126,2,34,1,0
105,408,3276764,no,no,0,162,28,18,99,213,95,2147,114,966,111,8,3,4,0
48,415,4052831,no,no,0,211,36,16,84,190,98,1576,99,709,164,3,443,2,0
45,415,4164351,no,no,0,142,24,27,107,319,78,2241,108,1008,111,7,3,1,0
106,415,4193196,no,yes,37,224,38,20,104,235,99,1401,90,63,106,5,286,2,0
33,510,4116211,no,no,0,183,31,20,65,232,96,1492,82,671,75,2,203,2,0
68,408,3918369,no,no,0,220,37,12,97,141,144,2057,101,926,108,4,292,2,0
106,408,4164464,no,no,0,194,33,20,66,238,82,1764,107,794,129,3,348,0,0
141,415,3471814,no,no,0,192,33,13,111,157,87,1758,82,791,11,6,297,0,0
98,408,3867337,no,no,0,236,40,16,122,189,110,1536,104,691,133,4,359,0,0
94,510,3758505,no,yes,28,233,40,10,88,113,102,118,71,531,161,4,435,0,0
65,510,4075056,no,no,0,159,27,16,53,189,132,1893,87,852,98,4,265,2,0
85,415,3678924,no,no,0,126,21,23,112,275,126,1844,95,83,98,4,265,1,0
71,510,4195171,no,no,0,290,49,22,108,254,92,2633,126,1185,101,5,273,3,1
112,408,3967687,no,yes,30,61,10,14,113,166,96,1328,99,598,133,7,359,0,0
110,415,3944548,no,no,0,148,25,16,95,194,98,206,106,927,69,6,186,0,0
111,415,3826438,no,no,0,247,42,18,108,216,89,1796,99,808,127,3,343,2,0
74,408,4132194,no,no,0,298,51,17,112,201,100,2147,88,966,97,4,262,2,1
105,510,3662622,no,no,0,119,20,16,82,185,111,157,74,707,109,4,294,2,0
40,408,4167591,no,no,0,243,41,20,82,233,97,154,86,693,96,7,259,0,0
128,408,3552634,yes,yes,18,222,38,14,89,161,109,2188,102,985,136,2,367,0,1
123,408,4225350,no,no,0,236,40,23,135,274,88,227,77,1022,101,6,273,2,1
122,510,3292388,no,no,0,144,25,18,87,212,74,1693,87,762,95,4,257,0,0
114,408,3815273,no,yes,19,155,26,21,100,242,109,160,112,72,126,1,34,3,0
102,415,4216694,no,yes,25,137,23,15,100,177,83,1882,93,847,102,6,275,2,0
126,415,3421702,no,no,0,104,18,11,93,127,107,3293,66,1482,144,1,389,0,0
150,415,3814029,no,no,0,137,23,18,112,209,81,1611,78,725,122,2,329,4,1
60,408,3352967,no,no,0,290,49,22,101,256,115,2428,76,1093,117,4,316,2,1
123,408,4166594,no,no,0,261,44,14,85,169,103,1783,91,802,133,5,359,3,0
138,510,3886026,yes,no,0,196,33,15,129,177,86,2324,108,1046,152,1,41,0,1
29,510,3671024,no,no,0,196,33,11,71,126,74,1486,87,669,142,4,383,1,0
111,415,3867118,no,no,0,222,38,14,96,163,111,1849,120,832,119,7,321,4,0
37,510,3462020,yes,no,0,173,29,16,119,183,86,2264,100,1019,98,1,265,0,1
111,408,3299067,no,no,0,250,42,21,109,242,106,2318,78,1043,116,4,313,0,1
81,510,3296144,no,no,0,155,26,18,84,216,91,2298,82,1034,137,3,37,1,0
46,510,3321502,no,no,0,90,15,23,108,276,77,1465,111,659,127,2,343,1,0
69,510,3428320,no,yes,27,269,46,21,78,247,89,2719,102,1224,164,3,443,0,0
125,408,4115748,no,no,0,106,18,13,95,158,113,1925,69,866,81,3,219,1,0
43,415,3819367,no,no,0,27,5,14,117,161,97,2795,96,1258,107,3,289,3,0
127,415,4001280,no,yes,27,140,24,19,59,223,111,2579,73,1161,38,10,103,1,0
94,510,3605794,no,no,0,245,42,15,112,180,91,2629,105,1183,97,6,262,1,0
46,408,3733538,no,no,0,197,33,18,85,206,74,2166,112,975,112,5,302,3,0
73,408,3949942,no,yes,26,131,22,9,98,107,97,2217,96,998,102,6,275,2,0
146,408,3803329,no,yes,23,150,25,20,96,240,124,2935,135,1321,74,4,2,2,0
93,415,3347618,no,no,0,240,41,21,70,252,99,1686,112,759,109,10,294,1,0
52,408,3279289,no,yes,31,142,24,16,77,193,97,2534,88,114,11,4,297,1,0
202,510,3512589,no,no,0,115,20,15,137,179,70,1857,113,836,6,3,162,3,0
129,510,3686892,no,yes,31,193,33,19,99,225,87,1976,91,889,103,8,278,2,0
94,415,3379303,no,no,0,206,35,19,49,225,115,2567,74,1155,13,1,351,1,0
100,415,3775258,no,no,0,160,27,19,138,221,92,1504,120,677,112,2,302,0,0
43,415,3485767,no,no,0,200,34,25,108,288,80,1806,103,813,113,7,305,1,0
130,415,3733549,no,no,0,213,36,18,105,206,108,1634,93,735,89,3,24,0,0
124,415,4228344,no,no,0,178,30,20,102,235,120,2397,119,1079,109,1,294,3,0
92,510,4112958,yes,no,0,252,43,18,120,207,112,2846,95,1281,12,5,324,3,1
48,415,3842908,no,no,0,198,34,12,64,137,126,2444,81,11,132,5,356,4,0
98,510,3476393,no,yes,29,111,19,19,105,218,101,2481,108,1116,66,3,178,2,0
100,415,3857148,no,no,0,97,16,18,86,210,133,1464,106,659,125,3,338,1,1
79,415,4192767,no,no,0,157,27,10,109,122,87,1891,103,851,113,5,305,3,0
164,415,3751746,no,no,0,123,21,14,78,170,85,1659,78,747,127,2,343,1,0
105,415,3627870,no,no,0,194,33,16,108,183,124,2937,72,1322,108,5,292,1,0
89,408,4103725,yes,no,0,207,35,14,134,168,105,1557,86,701,109,4,294,0,0
126,415,3871535,no,no,0,250,42,22,96,262,92,1668,108,751,127,4,343,3,1
96,408,3292045,no,no,0,144,24,19,102,225,73,2277,91,1025,10,7,27,1,0
120,415,3416743,no,yes,33,300,51,14,83,163,84,1467,88,66,116,5,313,0,0
212,415,3368343,no,no,0,226,38,26,127,305,83,1812,132,815,126,4,34,2,1
72,415,3685758,no,no,0,138,23,12,106,144,94,2737,110,1232,96,6,259,2,0
155,415,3468362,yes,yes,26,212,36,12,121,139,123,1467,89,66,111,3,3,1,0
89,415,3459690,no,no,0,90,15,15,80,180,81,1457,120,656,95,4,257,2,0
126,408,3399798,yes,no,0,198,34,21,126,247,112,2853,104,1284,125,8,338,2,0
172,408,3595731,no,no,0,270,46,22,102,257,111,1685,104,758,12,5,324,2,1
75,415,3732091,no,no,0,225,38,16,116,192,79,2122,98,955,113,11,305,3,0
143,510,3673439,no,no,0,194,33,11,99,124,133,2295,99,1033,102,2,275,2,0
166,510,3671681,yes,no,0,48,8,22,89,264,95,2352,97,1058,132,3,356,0,1
132,415,4209973,no,no,0,190,32,15,105,182,116,2798,105,1259,13,2,351,1,0
94,408,3514025,yes,no,0,90,15,29,94,340,106,1729,76,778,79,1,213,1,1
99,415,3935897,no,no,0,183,31,13,83,155,111,196,57,882,121,5,327,0,0
136,415,3847216,no,yes,35,206,35,25,86,299,119,2142,104,964,69,4,186,1,0
119,415,3844595,no,no,0,232,39,23,82,267,97,211,118,949,74,10,2,1,0
115,510,3299667,yes,no,0,251,43,21,69,253,96,1183,112,532,99,1,267,3,1
160,415,3475063,no,no,0,171,29,21,103,244,121,1782,92,802,13,3,351,2,0
166,510,3458433,no,no,0,198,34,21,89,251,113,1383,85,622,112,2,302,2,0
120,510,3397602,no,no,0,135,23,17,94,204,106,2384,109,1073,67,8,181,1,0
173,415,3321109,no,no,0,191,33,14,114,169,138,1093,99,492,103,3,278,1,0
156,415,3433296,no,no,0,175,30,17,65,197,116,2385,86,1073,106,2,286,0,0
70,415,3662536,no,no,0,177,30,19,125,226,104,2541,72,1143,109,4,294,0,0
41,510,3552293,no,no,0,182,31,18,89,212,104,2074,124,933,68,1,184,1,0
132,408,3509318,no,no,0,222,38,14,85,165,76,2084,97,938,112,4,302,0,0
47,510,4185300,yes,no,0,48,8,15,120,179,123,1526,96,687,133,7,359,0,1
160,510,3952626,no,no,0,122,21,8,97,89,97,1507,92,678,103,5,278,1,0
180,415,4027372,no,no,0,144,24,16,121,189,111,1749,82,787,88,5,238,3,0
93,415,3379710,no,no,0,165,28,18,68,210,86,2294,104,1032,78,4,211,2,0
109,415,3634967,no,no,0,194,33,13,58,149,115,2825,105,1271,131,1,354,2,0
80,510,4005389,no,no,0,101,17,22,121,263,110,1377,74,62,73,5,197,0,0
54,415,4169162,no,yes,24,92,16,16,88,193,98,993,119,447,116,3,313,2,0
121,415,4146541,no,no,0,169,29,11,128,124,99,2663,105,1198,29,7,78,2,0
157,510,3926647,no,yes,29,219,37,18,102,206,109,1924,117,866,15,5,405,1,0
170,510,3432465,no,yes,37,178,30,21,130,243,103,243,93,1093,13,4,351,0,0
138,510,3389171,no,no,0,147,25,24,101,285,142,176,98,792,14,6,378,3,0
92,415,4054606,no,yes,31,172,29,23,116,266,91,2282,90,1027,118,5,319,1,0
126,415,3869711,no,no,0,191,32,13,143,150,72,1914,87,861,13,3,351,1,0
41,415,3278495,no,no,0,232,39,28,74,327,88,2265,119,1019,109,2,294,3,1
167,415,4165660,no,no,0,169,29,15,124,173,108,2165,64,974,124,4,335,4,1
91,510,3703032,no,no,0,124,21,27,107,319,125,2376,78,1069,73,4,197,2,0
127,510,3318462,no,no,0,96,16,15,117,177,68,1622,127,73,97,4,262,3,0
88,408,4144037,no,yes,27,93,16,21,106,252,92,189,104,85,109,1,294,1,0
113,415,4152865,no,no,0,91,15,15,130,171,100,1374,74,618,54,9,146,1,0
78,510,3622353,no,no,0,153,26,22,81,257,82,1736,112,781,53,6,143,2,0
123,408,3295114,no,no,0,258,44,18,92,212,71,1893,104,852,94,2,254,2,0
136,408,3511389,yes,yes,29,85,14,20,98,230,85,2436,104,1096,9,3,243,2,0
68,415,3753668,no,yes,34,160,27,16,72,185,119,2083,101,937,61,10,165,1,0
132,415,3755414,no,yes,10,183,31,25,54,292,68,1423,116,64,115,4,311,0,0
133,415,3607079,no,no,0,216,37,19,67,222,133,192,95,864,31,1,84,2,0
127,415,3449302,no,no,0,262,44,15,105,182,107,1009,131,454,33,5,89,0,0
110,415,4181775,no,no,0,241,41,15,105,174,85,2453,59,1104,85,4,23,2,0
121,510,4012468,no,no,0,177,30,11,142,124,88,2132,51,959,84,6,227,1,0
116,510,3464984,no,no,0,90,15,15,128,181,137,1931,94,869,14,3,378,2,0
112,415,3512928,yes,yes,16,200,34,17,72,198,91,1511,92,68,104,3,281,1,0
97,510,3657774,yes,no,0,145,25,25,103,294,93,2398,120,1079,11,2,297,4,1
43,510,3583691,no,no,0,160,27,10,99,120,149,1739,126,783,68,3,184,2,0
110,415,3649059,no,no,0,152,26,12,106,138,126,2335,112,1051,112,8,302,3,0
67,408,3567208,no,no,0,176,30,20,120,236,138,1525,104,686,106,4,286,1,0
166,408,3335551,no,no,0,152,26,10,95,121,105,198,126,891,98,5,265,0,0
129,408,3626528,no,no,0,161,27,19,122,221,95,2247,104,1011,96,3,259,1,0
103,510,3942560,yes,no,0,172,29,12,78,145,86,1579,106,711,68,3,184,3,0
71,415,3673220,no,no,0,279,47,16,110,190,67,2552,84,1148,117,7,316,0,1
112,415,4185708,no,yes,27,213,36,19,121,226,101,1898,99,854,111,3,3,4,0
8,415,4212245,no,yes,36,243,41,15,67,171,59,1773,130,798,48,12,13,1,0
98,415,4062242,no,no,0,217,37,26,121,303,73,1971,71,887,124,2,335,0,1
90,415,3476994,no,no,0,176,30,24,111,285,115,1508,122,679,13,7,351,1,0
13,415,4137468,no,no,0,303,52,14,133,171,86,2276,80,1024,115,3,311,0,1
58,415,3896082,no,no,0,239,41,16,107,187,88,1811,84,815,118,3,319,2,0
137,415,4153689,no,yes,22,190,32,15,42,179,137,1796,126,808,114,5,308,2,0
116,408,3792503,no,no,0,133,23,21,94,248,126,219,78,986,113,5,305,5,1
94,415,3961106,no,yes,28,93,16,11,107,128,86,2256,86,1015,99,4,267,3,0
87,415,3794372,no,no,0,177,30,21,72,249,105,2008,87,904,86,7,232,3,0
120,415,3363738,no,no,0,185,31,18,103,209,86,1697,70,764,102,6,275,2,0
97,415,3802600,no,yes,24,176,30,14,109,159,81,2691,94,1211,121,9,327,0,0
134,415,3454473,no,no,0,205,35,12,108,143,105,1658,84,746,11,4,297,6,0
68,510,3809990,no,no,0,144,24,11,80,134,65,2156,84,97,155,5,419,2,0
93,408,4111045,no,no,0,179,30,16,93,189,65,2532,88,1139,121,5,327,1,0
120,415,4135306,no,no,0,137,23,18,100,212,129,1527,92,687,105,2,284,1,0
41,408,4176906,no,no,0,238,40,19,92,224,155,2174,90,978,102,6,275,2,0
80,510,3314807,no,no,0,204,35,18,92,216,97,1542,66,694,76,5,205,2,0
83,415,3765375,no,yes,25,191,33,21,95,251,136,2494,86,1122,176,5,475,2,0
109,510,3619839,yes,no,0,209,36,17,141,205,93,1194,111,537,78,3,211,2,0
66,510,3488679,no,yes,33,89,15,9,104,110,94,1727,107,777,71,9,192,3,0
104,510,4036565,no,no,0,97,17,13,88,156,85,2616,105,1177,124,5,335,0,0
89,510,3465287,no,no,0,138,23,16,96,193,63,2557,125,1151,11,5,297,1,0
127,510,4136769,no,no,0,224,38,16,112,186,103,1594,83,717,10,1,27,2,0
117,408,3705042,no,yes,13,208,35,13,65,153,77,2328,95,1048,97,3,262,1,0
128,510,3979486,no,no,0,268,46,10,95,121,126,2208,121,994,144,6,389,2,0
88,415,3643286,no,no,0,167,28,15,61,179,88,2427,131,1092,68,7,184,4,1
61,408,4208897,no,no,0,267,45,15,104,180,131,2306,106,1038,173,4,467,1,1
22,415,3789506,no,no,0,182,31,17,108,199,148,2066,96,93,93,3,251,2,0
78,415,3996259,no,no,0,147,25,17,80,200,100,1607,106,723,137,7,37,0,0
56,415,3355806,no,yes,29,38,6,12,115,144,111,2266,101,102,49,3,132,1,0
192,415,4016392,no,no,0,185,31,19,88,225,98,2124,105,956,114,3,308,2,0
70,415,3799859,no,no,0,156,27,15,108,171,116,1961,96,882,86,4,232,2,0
148,510,4154051,no,no,0,239,41,17,84,196,85,2326,104,1047,109,3,294,1,0
65,415,3685612,no,yes,29,216,37,14,129,162,77,1283,91,577,88,5,238,2,0
119,510,3745301,no,no,0,135,23,18,70,212,74,1885,105,848,113,6,305,1,0
80,415,4065710,no,no,0,195,33,18,116,210,93,1941,100,873,128,3,346,0,0
152,408,3547077,no,yes,20,239,41,18,105,209,111,2682,130,1207,133,3,359,5,0
113,510,3433340,no,no,0,93,16,15,85,178,92,1598,72,719,144,4,389,3,0
75,510,3778267,no,no,0,209,36,18,133,212,121,2912,123,131,72,4,194,1,0
80,415,3822453,no,no,0,198,34,14,83,165,86,94,98,423,64,6,173,1,0
148,408,3337449,no,no,0,18,3,14,121,162,125,2031,82,914,106,6,286,1,0
63,415,3664287,yes,no,0,63,11,17,112,203,111,259,58,1166,89,8,24,1,0
97,415,4152285,no,yes,28,202,34,6,97,69,84,2576,64,1159,67,3,181,1,0
166,415,3811328,no,no,0,136,23,15,116,181,93,1314,108,591,113,4,305,0,0
94,408,3444022,no,no,0,207,35,14,109,167,80,2382,117,1072,26,6,7,1,0
85,408,4156601,no,yes,33,208,35,20,95,234,88,2213,92,996,135,3,365,1,0
80,415,3517309,yes,no,0,277,47,17,122,196,79,2103,78,946,72,3,194,1,1
210,415,3637802,no,yes,31,314,53,13,87,148,103,1927,97,867,101,7,273,3,0
88,415,4084870,yes,yes,25,289,49,17,114,203,74,2284,117,1028,13,5,351,1,0
100,408,3789478,no,no,0,211,36,28,85,329,69,1271,78,572,94,5,254,4,0
154,408,4014778,no,yes,35,65,11,16,76,184,91,1516,75,682,146,1,394,1,0
32,510,3709563,no,yes,26,244,41,20,137,237,108,1733,149,78,9,9,243,1,0
18,408,3946382,no,no,0,197,33,17,97,204,107,202,105,909,87,3,235,3,0
126,415,3335295,no,yes,31,278,47,22,88,253,65,2232,114,1004,87,4,235,0,0
144,510,3702451,no,yes,37,220,37,19,102,222,77,1185,111,533,10,4,27,1,0
29,510,4016982,no,no,0,313,53,18,103,216,151,2184,106,983,128,4,346,2,1
86,408,3298115,no,yes,16,146,25,16,88,191,129,2155,82,97,113,7,305,0,0
138,415,3403409,no,yes,37,76,13,15,102,174,147,1626,96,732,82,13,221,0,0
146,415,3975911,no,no,0,196,33,19,86,229,82,3035,94,1366,122,4,329,3,0
175,415,4156127,no,no,0,132,22,20,95,231,74,3134,108,141,87,10,235,1,0
74,510,3926073,no,no,0,124,21,22,102,262,101,2682,98,1207,117,2,316,2,0
48,415,4196564,no,no,0,172,29,14,98,159,127,1395,101,628,76,3,205,2,0
74,510,3408245,no,yes,31,249,42,18,70,210,59,1806,75,813,99,2,267,4,0
105,415,3764540,yes,no,0,228,39,12,100,145,108,2453,140,1104,77,7,208,0,0
157,510,3615936,no,no,0,169,29,17,71,205,48,1758,88,791,59,2,159,3,0
217,415,4219846,no,no,0,124,21,21,138,249,105,2696,78,1213,133,4,359,0,0
68,415,3561582,no,no,0,179,30,21,61,252,84,2557,76,1151,84,4,227,1,0
80,415,3754900,no,no,0,113,19,16,86,186,97,2373,145,1068,95,5,257,1,0
38,415,4208953,no,yes,25,142,24,27,106,314,109,1266,117,57,134,6,362,2,0
107,415,3764035,no,yes,38,204,35,18,57,206,92,2865,80,1289,83,4,224,0,0
140,415,3445206,no,no,0,150,25,18,71,213,97,2459,67,1107,126,4,34,3,0
98,415,3287833,no,no,0,227,39,10,116,121,103,117,102,527,47,4,127,5,1
114,415,4174266,no,no,0,155,26,14,75,170,87,207,133,932,126,5,34,2,0
46,408,3516574,no,no,0,156,27,16,105,186,98,2267,96,102,118,3,319,1,0
118,415,3728925,no,yes,42,149,25,14,105,167,105,2706,105,1218,104,7,281,0,0
37,510,3405678,no,no,0,272,46,13,112,155,96,1995,97,898,66,4,178,3,0
34,415,3616814,no,no,0,194,33,11,74,127,84,2212,166,995,88,4,238,0,0
98,415,3367155,yes,yes,23,246,42,25,54,293,83,184,90,828,108,7,292,1,0
113,510,3428167,no,no,0,245,42,22,108,260,140,2043,115,919,107,2,289,3,1
69,408,3759180,no,no,0,196,33,20,87,237,66,1823,75,82,119,1,321,0,0
121,415,3577064,no,no,0,134,23,17,112,195,104,1596,139,718,105,2,284,2,0
